,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
61,Decision Tree,0.85,0.15,0.1,79.60609911054638,87.758346581876,86.86073957513769,14.993646759847522
62,Decision Tree,0.85,0.2,0.1,79.79669631512071,89.60931005818786,84.81510621557828,19.949174078780178
63,Decision Tree,0.85,0.25,0.1,82.0838627700127,90.4995904995905,86.93941778127459,24.968233799237613
64,Decision Tree,0.85,0.3,0.1,82.4015247776366,89.76,88.27694728560189,29.987293519695044
65,Decision Tree,0.85,0.4,0.1,84.62515883100382,92.13759213759214,88.51298190401259,39.96188055908513
66,Decision Tree,0.85,0.1,0.15,78.90724269377382,87.71084337349397,85.91660110149489,9.974587039390089
67,Decision Tree,0.85,0.15,0.15,79.22490470139772,87.82051282051282,86.23131392604249,14.993646759847522
68,Decision Tree,0.85,0.2,0.15,80.43202033036849,89.37040065412918,85.99527930763179,19.949174078780178
69,Decision Tree,0.85,0.25,0.15,82.21092757306226,89.73536487570168,88.0409126671912,24.968233799237613
70,Decision Tree,0.85,0.3,0.15,82.78271918678526,90.0,88.51298190401259,29.987293519695044
71,Decision Tree,0.85,0.4,0.15,84.05336721728081,92.07920792079207,87.8048780487805,39.96188055908513
72,Decision Tree,0.9,0.1,0.01,78.27191867852605,88.10500410172273,84.50039339103068,9.974587039390089
73,Decision Tree,0.9,0.15,0.01,80.30495552731894,87.56841282251759,88.1195908733281,14.993646759847522
74,Decision Tree,0.9,0.2,0.01,80.05082592121983,88.99755501222494,85.91660110149489,19.949174078780178
75,Decision Tree,0.9,0.25,0.01,81.51207115628971,89.77272727272727,87.01809598741148,24.968233799237613
76,Decision Tree,0.9,0.3,0.01,82.52858958068614,89.77635782747603,88.43430369787569,29.987293519695044
77,Decision Tree,0.9,0.4,0.01,84.81575603557815,92.36453201970443,88.51298190401259,39.96188055908513
78,Decision Tree,0.9,0.1,0.03,77.44599745870394,88.35845896147404,83.00550747442958,9.974587039390089
79,Decision Tree,0.9,0.15,0.03,79.73316391359593,88.01916932907348,86.70338316286389,14.993646759847522
80,Decision Tree,0.9,0.2,0.03,79.8602287166455,89.09836065573771,85.52321007081038,19.949174078780178
81,Decision Tree,0.9,0.25,0.03,81.19440914866583,90.3225806451613,85.91660110149489,24.968233799237613
82,Decision Tree,0.9,0.3,0.03,81.63913595933926,90.0489396411093,86.86073957513769,29.987293519695044
83,Decision Tree,0.9,0.4,0.03,85.45108005082592,92.49592169657423,89.22108575924469,39.96188055908513
84,Decision Tree,0.9,0.1,0.05,77.19186785260483,88.25503355704699,82.76947285601888,9.974587039390089
85,Decision Tree,0.9,0.15,0.05,79.47903430749682,87.14733542319749,87.49016522423288,14.993646759847522
86,Decision Tree,0.9,0.2,0.05,80.3684879288437,89.36170212765957,85.91660110149489,19.949174078780178
87,Decision Tree,0.9,0.25,0.05,81.19440914866583,89.86099754701553,86.46734854445319,24.968233799237613
88,Decision Tree,0.9,0.3,0.05,81.89326556543837,89.82229402261713,87.49016522423288,29.987293519695044
89,Decision Tree,0.9,0.4,0.05,85.45108005082592,92.22042139384116,89.53579858379229,39.96188055908513
90,Decision Tree,0.9,0.1,0.08,77.19186785260483,88.38383838383838,82.61211644374508,9.974587039390089
91,Decision Tree,0.9,0.15,0.08,80.55908513341804,87.90259230164965,88.0409126671912,14.993646759847522
92,Decision Tree,0.9,0.2,0.08,80.62261753494282,89.52536824877251,86.07395751376869,19.949174078780178
93,Decision Tree,0.9,0.25,0.08,80.87674714104193,89.9505766062603,85.91660110149489,24.968233799237613
