,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
96,Logistic Regression,0.9,0.1,0.1,92.57142857142857,90.4059040590406,100.0,61.142857142857146
97,Logistic Regression,0.9,0.15,0.1,92.57142857142857,90.4059040590406,100.0,63.142857142857146
98,Logistic Regression,0.9,0.2,0.1,93.42857142857143,91.41791044776119,100.0,68.28571428571429
99,Logistic Regression,0.9,0.25,0.1,93.71428571428571,91.76029962546816,100.0,70.85714285714286
100,Logistic Regression,0.9,0.3,0.1,100.0,100.0,100.0,100.0
101,Logistic Regression,0.9,0.4,0.1,100.0,100.0,100.0,100.0
102,Logistic Regression,0.9,0.1,0.15,93.71428571428571,91.76029962546816,100.0,68.57142857142857
103,Logistic Regression,0.9,0.15,0.15,92.57142857142857,90.4059040590406,100.0,63.142857142857146
104,Logistic Regression,0.9,0.2,0.15,93.42857142857143,91.41791044776119,100.0,68.28571428571429
105,Logistic Regression,0.9,0.25,0.15,93.71428571428571,91.76029962546816,100.0,70.85714285714286
106,Logistic Regression,0.9,0.3,0.15,100.0,100.0,100.0,100.0
107,Logistic Regression,0.9,0.4,0.15,100.0,100.0,100.0,100.0
108,Logistic Regression,0.95,0.1,0.01,93.14285714285714,91.07806691449814,100.0,66.0
109,Logistic Regression,0.95,0.15,0.01,93.14285714285714,91.07806691449814,100.0,66.28571428571429
110,Logistic Regression,0.95,0.2,0.01,97.14285714285714,96.07843137254902,100.0,82.85714285714286
111,Logistic Regression,0.95,0.25,0.01,98.85714285714286,98.39357429718875,100.0,92.85714285714286
112,Logistic Regression,0.95,0.3,0.01,100.0,100.0,100.0,100.0
113,Logistic Regression,0.95,0.4,0.01,100.0,100.0,100.0,100.0
114,Logistic Regression,0.95,0.1,0.03,93.42857142857143,91.41791044776119,100.0,68.0
115,Logistic Regression,0.95,0.15,0.03,94.28571428571429,92.45283018867924,100.0,72.0
116,Logistic Regression,0.95,0.2,0.03,97.14285714285714,96.07843137254902,100.0,83.71428571428571
117,Logistic Regression,0.95,0.25,0.03,98.85714285714286,98.39357429718875,100.0,92.85714285714286
118,Logistic Regression,0.95,0.3,0.03,100.0,100.0,100.0,100.0
119,Logistic Regression,0.95,0.4,0.03,100.0,100.0,100.0,100.0
120,Logistic Regression,0.95,0.1,0.05,94.85714285714286,93.15589353612167,100.0,74.0
121,Logistic Regression,0.95,0.15,0.05,94.85714285714286,93.15589353612167,100.0,74.0
122,Logistic Regression,0.95,0.2,0.05,98.28571428571429,97.60956175298804,100.0,90.0
123,Logistic Regression,0.95,0.25,0.05,98.85714285714286,98.39357429718875,100.0,92.85714285714286
124,Logistic Regression,0.95,0.3,0.05,100.0,100.0,100.0,100.0
125,Logistic Regression,0.95,0.4,0.05,100.0,100.0,100.0,100.0
126,Logistic Regression,0.95,0.1,0.08,93.14285714285714,91.07806691449814,100.0,66.57142857142857
127,Logistic Regression,0.95,0.15,0.08,94.85714285714286,93.15589353612167,100.0,74.0
128,Logistic Regression,0.95,0.2,0.08,98.28571428571429,97.60956175298804,100.0,90.0
129,Logistic Regression,0.95,0.25,0.08,98.85714285714286,98.39357429718875,100.0,92.85714285714286
130,Logistic Regression,0.95,0.3,0.08,100.0,100.0,100.0,100.0
131,Logistic Regression,0.95,0.4,0.08,100.0,100.0,100.0,100.0
132,Logistic Regression,0.95,0.1,0.1,94.28571428571429,92.45283018867924,100.0,72.57142857142857
133,Logistic Regression,0.95,0.15,0.1,94.85714285714286,93.15589353612167,100.0,74.0
134,Logistic Regression,0.95,0.2,0.1,98.28571428571429,97.60956175298804,100.0,90.0
135,Logistic Regression,0.95,0.25,0.1,98.85714285714286,98.39357429718875,100.0,92.85714285714286
136,Logistic Regression,0.95,0.3,0.1,100.0,100.0,100.0,100.0
137,Logistic Regression,0.95,0.4,0.1,100.0,100.0,100.0,100.0
138,Logistic Regression,0.95,0.1,0.15,99.42857142857143,99.19028340080972,100.0,96.0
139,Logistic Regression,0.95,0.15,0.15,94.85714285714286,93.15589353612167,100.0,74.0
140,Logistic Regression,0.95,0.2,0.15,98.28571428571429,97.60956175298804,100.0,90.0
141,Logistic Regression,0.95,0.25,0.15,98.85714285714286,98.39357429718875,100.0,92.85714285714286
142,Logistic Regression,0.95,0.3,0.15,100.0,100.0,100.0,100.0
