,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
62,SVM,0.85,0.2,0.1,94.79034307496823,94.59864966241561,99.213217938631,43.77382465057179
63,SVM,0.85,0.25,0.1,95.80686149936467,95.19879969992498,99.8426435877262,49.428208386277
64,SVM,0.85,0.3,0.1,95.67979669631512,95.0561797752809,99.8426435877262,49.23761118170267
65,SVM,0.85,0.4,0.1,96.37865311308768,95.91527987897126,99.7639653815893,57.941550190597205
66,SVM,0.85,0.1,0.15,94.47268106734434,94.17910447761194,99.2918961447679,43.39263024142313
67,SVM,0.85,0.15,0.15,95.23506988564168,95.03012048192771,99.2918961447679,46.251588310038116
68,SVM,0.85,0.2,0.15,95.23506988564168,95.03012048192771,99.2918961447679,47.141041931385004
69,SVM,0.85,0.25,0.15,95.80686149936467,95.26671675432006,99.7639653815893,50.571791613723
70,SVM,0.85,0.3,0.15,95.93392630241424,95.34184823441022,99.8426435877262,51.96950444726811
71,SVM,0.85,0.4,0.15,96.37865311308768,95.91527987897126,99.7639653815893,58.513341804320206
72,SVM,0.9,0.1,0.01,95.67979669631512,95.88100686498856,98.8985051140834,51.016518424396445
73,SVM,0.9,0.15,0.01,95.7433290978399,95.95419847328245,98.8985051140834,52.22363405336722
74,SVM,0.9,0.2,0.01,95.87039390088945,95.96036585365853,99.0558615263572,53.81194409148666
75,SVM,0.9,0.25,0.01,96.56925031766201,96.34424980959635,99.5279307631786,57.68742058449809
76,SVM,0.9,0.3,0.01,96.95044472681067,96.64378337147215,99.6852871754524,60.48284625158831
77,SVM,0.9,0.4,0.01,97.77636594663278,97.46543778801843,99.8426435877262,68.04320203303685
78,SVM,0.9,0.1,0.03,96.06099110546378,96.10983981693364,99.1345397324941,54.510800508259216
79,SVM,0.9,0.15,0.03,96.06099110546378,96.25095638867636,98.9771833202203,54.06607369758577
80,SVM,0.9,0.2,0.03,96.37865311308768,96.12462006079028,99.5279307631786,58.06861499364676
81,SVM,0.9,0.25,0.03,96.95044472681067,96.64378337147215,99.6852871754524,59.97458703939009
82,SVM,0.9,0.3,0.03,97.26810673443457,97.01378254211332,99.6852871754524,62.57941550190597
83,SVM,0.9,0.4,0.03,97.83989834815756,97.54035357417371,99.8426435877262,69.37738246505718
84,SVM,0.9,0.1,0.05,96.25158831003812,96.3302752293578,99.1345397324941,55.717916137229984
85,SVM,0.9,0.15,0.05,96.18805590851335,96.32746748278501,99.0558615263572,56.480304955527316
86,SVM,0.9,0.2,0.05,96.3151207115629,96.19192688499619,99.3705743509048,57.24269377382465
87,SVM,0.9,0.25,0.05,97.39517153748412,97.01834862385321,99.8426435877262,62.19822109275731
88,SVM,0.9,0.3,0.05,97.26810673443457,97.01378254211332,99.6852871754524,63.9135959339263
89,SVM,0.9,0.4,0.05,97.96696315120711,97.6905311778291,99.8426435877262,70.64803049555273
90,SVM,0.9,0.1,0.08,96.82337992376112,96.71002295332823,99.4492525570417,59.52986022871664
91,SVM,0.9,0.15,0.08,96.75984752223634,96.85099846390169,99.213217938631,59.72045743329098
92,SVM,0.9,0.2,0.08,96.95044472681067,96.71504965622613,99.6066089693155,61.62642947903431
93,SVM,0.9,0.25,0.08,97.33163913595934,97.08812260536398,99.6852871754524,64.10419313850063
94,SVM,0.9,0.3,0.08,97.64930114358323,97.24349157733538,99.9213217938631,67.47141041931386
95,SVM,0.9,0.4,0.08,97.96696315120711,97.6905311778291,99.8426435877262,70.52096569250318
96,SVM,0.9,0.1,0.1,96.88691232528589,96.78407350689127,99.4492525570417,62.07115628970775
97,SVM,0.9,0.15,0.1,97.20457433290979,96.93955623565417,99.6852871754524,62.515883100381195
98,SVM,0.9,0.2,0.1,96.69631512071156,96.70498084291188,99.2918961447679,60.48284625158831
99,SVM,0.9,0.25,0.1,97.71283354510801,97.39063699155794,99.8426435877262,67.09021601016518
100,SVM,0.9,0.3,0.1,97.58576874205845,97.24137931034483,99.8426435877262,65.69250317662008
101,SVM,0.9,0.4,0.1,97.96696315120711,97.6905311778291,99.8426435877262,70.4574332909784
102,SVM,0.9,0.1,0.15,97.33163913595934,96.94423223834988,99.8426435877262,64.04066073697585
103,SVM,0.9,0.15,0.15,97.20457433290979,97.01149425287356,99.6066089693155,62.19822109275731
104,SVM,0.9,0.2,0.15,97.20457433290979,97.01149425287356,99.6066089693155,64.93011435832274
105,SVM,0.9,0.25,0.15,97.77636594663278,97.46543778801843,99.8426435877262,67.34434561626429
106,SVM,0.9,0.3,0.15,97.64930114358323,97.3159509202454,99.8426435877262,67.53494282083862
107,SVM,0.9,0.4,0.15,97.96696315120711,97.6905311778291,99.8426435877262,72.55400254129606
108,SVM,0.95,0.1,0.01,98.53875476493012,98.59813084112149,99.6066089693155,78.1448538754765
109,SVM,0.95,0.15,0.01,98.22109275730622,98.44115354637569,99.3705743509048,76.74714104193139
110,SVM,0.95,0.2,0.01,98.60228716645489,98.59922178988327,99.6852871754524,78.9707750952986
111,SVM,0.95,0.25,0.01,98.91994917407878,98.75583203732504,99.9213217938631,82.84625158831004
112,SVM,0.95,0.3,0.01,98.91994917407878,98.75583203732504,99.9213217938631,84.62515883100382
113,SVM,0.95,0.4,0.01,99.23761118170268,99.14129586260734,99.9213217938631,87.10292249047014
114,SVM,0.95,0.1,0.03,98.47522236340534,98.59703819173811,99.5279307631786,79.22490470139772
115,SVM,0.95,0.15,0.03,98.60228716645489,98.75097580015613,99.5279307631786,79.35196950444727
116,SVM,0.95,0.2,0.03,98.79288437102923,98.75389408099689,99.7639653815893,81.19440914866583
117,SVM,0.95,0.25,0.03,98.91994917407878,98.83177570093459,99.8426435877262,83.5451080050826
118,SVM,0.95,0.3,0.03,98.856416772554,98.75486381322958,99.8426435877262,83.60864040660736
119,SVM,0.95,0.4,0.03,99.11054637865311,98.9867498051442,99.9213217938631,87.35705209656925
120,SVM,0.95,0.1,0.05,98.91994917407878,98.90795631825273,99.7639653815893,82.0838627700127
121,SVM,0.95,0.15,0.05,98.79288437102923,98.82995319812792,99.6852871754524,82.52858958068614
122,SVM,0.95,0.2,0.05,99.1740787801779,99.06396255850234,99.9213217938631,85.06988564167726
123,SVM,0.95,0.25,0.05,99.1740787801779,99.06396255850234,99.9213217938631,85.70520965692504
124,SVM,0.95,0.3,0.05,99.1740787801779,99.06396255850234,99.9213217938631,86.0864040660737
125,SVM,0.95,0.4,0.05,99.30114358322744,99.21875,99.9213217938631,88.0559085133418
