,model,threshold,split_1,split_2,accuracy,human effort
120,Logistic Regression,0.95,0.1,0.05,100.0,89.44723618090453
121,Logistic Regression,0.95,0.15,0.05,100.0,89.94974874371859
122,Logistic Regression,0.95,0.2,0.05,100.0,88.94472361809045
123,Logistic Regression,0.95,0.25,0.05,100.0,88.94472361809045
124,Logistic Regression,0.95,0.3,0.05,100.0,90.95477386934674
125,Logistic Regression,0.95,0.4,0.05,100.0,92.21105527638191
126,Logistic Regression,0.95,0.1,0.08,100.0,90.45226130653266
127,Logistic Regression,0.95,0.15,0.08,100.0,90.20100502512562
128,Logistic Regression,0.95,0.2,0.08,100.0,89.94974874371859
129,Logistic Regression,0.95,0.25,0.08,100.0,89.19597989949749
130,Logistic Regression,0.95,0.3,0.08,100.0,90.95477386934674
131,Logistic Regression,0.95,0.4,0.08,100.0,92.46231155778895
132,Logistic Regression,0.95,0.1,0.1,100.0,90.95477386934674
133,Logistic Regression,0.95,0.15,0.1,100.0,89.44723618090453
134,Logistic Regression,0.95,0.2,0.1,100.0,90.95477386934674
135,Logistic Regression,0.95,0.25,0.1,100.0,89.19597989949749
136,Logistic Regression,0.95,0.3,0.1,100.0,91.20603015075378
137,Logistic Regression,0.95,0.4,0.1,100.0,92.46231155778895
138,Logistic Regression,0.95,0.1,0.15,100.0,89.19597989949749
139,Logistic Regression,0.95,0.15,0.15,100.0,91.70854271356784
140,Logistic Regression,0.95,0.2,0.15,100.0,92.21105527638191
141,Logistic Regression,0.95,0.25,0.15,100.0,88.94472361809045
142,Logistic Regression,0.95,0.3,0.15,100.0,90.7035175879397
143,Logistic Regression,0.95,0.4,0.15,100.0,92.46231155778895
144,Logistic Regression,0.99,0.1,0.01,100.0,99.74874371859296
145,Logistic Regression,0.99,0.15,0.01,100.0,99.74874371859296
146,Logistic Regression,0.99,0.2,0.01,100.0,99.74874371859296
147,Logistic Regression,0.99,0.25,0.01,100.0,99.74874371859296
148,Logistic Regression,0.99,0.3,0.01,100.0,99.74874371859296
149,Logistic Regression,0.99,0.4,0.01,100.0,99.74874371859296
150,Logistic Regression,0.99,0.1,0.03,100.0,99.74874371859296
151,Logistic Regression,0.99,0.15,0.03,100.0,99.74874371859296
152,Logistic Regression,0.99,0.2,0.03,100.0,99.74874371859296
153,Logistic Regression,0.99,0.25,0.03,100.0,99.74874371859296
154,Logistic Regression,0.99,0.3,0.03,100.0,99.74874371859296
155,Logistic Regression,0.99,0.4,0.03,100.0,99.74874371859296
156,Logistic Regression,0.99,0.1,0.05,100.0,99.74874371859296
157,Logistic Regression,0.99,0.15,0.05,100.0,99.74874371859296
158,Logistic Regression,0.99,0.2,0.05,100.0,99.74874371859296
159,Logistic Regression,0.99,0.25,0.05,100.0,99.74874371859296
160,Logistic Regression,0.99,0.3,0.05,100.0,99.74874371859296
161,Logistic Regression,0.99,0.4,0.05,100.0,99.74874371859296
162,Logistic Regression,0.99,0.1,0.08,100.0,99.74874371859296
163,Logistic Regression,0.99,0.15,0.08,100.0,99.74874371859296
164,Logistic Regression,0.99,0.2,0.08,100.0,99.74874371859296
165,Logistic Regression,0.99,0.25,0.08,100.0,99.74874371859296
166,Logistic Regression,0.99,0.3,0.08,100.0,99.74874371859296
167,Logistic Regression,0.99,0.4,0.08,100.0,99.74874371859296
168,Logistic Regression,0.99,0.1,0.1,100.0,99.74874371859296
169,Logistic Regression,0.99,0.15,0.1,100.0,99.74874371859296
170,Logistic Regression,0.99,0.2,0.1,100.0,99.74874371859296
171,Logistic Regression,0.99,0.25,0.1,100.0,99.74874371859296
172,Logistic Regression,0.99,0.3,0.1,100.0,99.74874371859296
173,Logistic Regression,0.99,0.4,0.1,100.0,99.74874371859296
174,Logistic Regression,0.99,0.1,0.15,100.0,99.74874371859296
175,Logistic Regression,0.99,0.15,0.15,100.0,99.74874371859296
176,Logistic Regression,0.99,0.2,0.15,100.0,99.74874371859296
177,Logistic Regression,0.99,0.25,0.15,100.0,99.74874371859296
178,Logistic Regression,0.99,0.3,0.15,100.0,99.74874371859296
179,Logistic Regression,0.99,0.4,0.15,100.0,99.74874371859296
