,model,threshold,split_1,split_2,accuracy,human effort
149,Decision Tree,0.99,0.4,0.01,85.71428571428571,39.973787680209696
150,Decision Tree,0.99,0.1,0.03,83.4862385321101,9.960681520314548
151,Decision Tree,0.99,0.15,0.03,82.83093053735256,14.941022280471822
152,Decision Tree,0.99,0.2,0.03,80.34076015727392,19.921363040629096
153,Decision Tree,0.99,0.25,0.03,84.01048492791612,24.90170380078637
154,Decision Tree,0.99,0.3,0.03,86.36959370904324,29.882044560943644
155,Decision Tree,0.99,0.4,0.03,86.10747051114024,39.973787680209696
156,Decision Tree,0.99,0.1,0.05,83.6173001310616,9.960681520314548
157,Decision Tree,0.99,0.15,0.05,81.913499344692,14.941022280471822
158,Decision Tree,0.99,0.2,0.05,80.99606815203146,19.921363040629096
159,Decision Tree,0.99,0.25,0.05,85.19003931847969,24.90170380078637
160,Decision Tree,0.99,0.3,0.05,86.76277850589777,29.882044560943644
161,Decision Tree,0.99,0.4,0.05,85.97640891218873,39.973787680209696
162,Decision Tree,0.99,0.1,0.08,83.87942332896462,9.960681520314548
163,Decision Tree,0.99,0.15,0.08,82.96199213630406,14.941022280471822
164,Decision Tree,0.99,0.2,0.08,80.60288335517693,19.921363040629096
165,Decision Tree,0.99,0.25,0.08,84.01048492791612,24.90170380078637
166,Decision Tree,0.99,0.3,0.08,86.10747051114024,29.882044560943644
167,Decision Tree,0.99,0.4,0.08,86.63171690694627,39.973787680209696
168,Decision Tree,0.99,0.1,0.1,83.22411533420707,9.960681520314548
169,Decision Tree,0.99,0.15,0.1,82.17562254259502,14.941022280471822
170,Decision Tree,0.99,0.2,0.1,80.60288335517693,19.921363040629096
171,Decision Tree,0.99,0.25,0.1,84.79685452162516,24.90170380078637
172,Decision Tree,0.99,0.3,0.1,86.23853211009174,29.882044560943644
173,Decision Tree,0.99,0.4,0.1,85.84534731323723,39.973787680209696
174,Decision Tree,0.99,0.1,0.15,83.4862385321101,9.960681520314548
175,Decision Tree,0.99,0.15,0.15,82.56880733944953,14.941022280471822
176,Decision Tree,0.99,0.2,0.15,80.99606815203146,19.921363040629096
177,Decision Tree,0.99,0.25,0.15,83.6173001310616,24.90170380078637
178,Decision Tree,0.99,0.3,0.15,86.36959370904324,29.882044560943644
179,Decision Tree,0.99,0.4,0.15,86.10747051114024,39.973787680209696
