,model,threshold,split_1,split_2,accuracy,human effort
,Decision Tree,0.95,0.4,0.01,86.63171691,39.97378768
,Decision Tree,0.95,0.1,0.03,82.56880734,9.96068152
,Decision Tree,0.95,0.15,0.03,83.22411533,14.94102228
,Decision Tree,0.95,0.2,0.03,80.34076016,19.92136304
,Decision Tree,0.95,0.25,0.03,83.87942333,24.9017038
,Decision Tree,0.95,0.3,0.03,85.84534731,29.88204456
,Decision Tree,0.95,0.4,0.03,86.63171691,39.97378768
,Decision Tree,0.95,0.1,0.05,82.56880734,9.96068152
,Decision Tree,0.95,0.15,0.05,83.22411533,14.94102228
,Decision Tree,0.95,0.2,0.05,80.60288336,19.92136304
,Decision Tree,0.95,0.25,0.05,83.48623853,24.9017038
,Decision Tree,0.95,0.3,0.05,86.23853211,29.88204456
,Decision Tree,0.95,0.4,0.05,86.76277851,39.97378768
,Decision Tree,0.95,0.1,0.08,83.87942333,9.96068152
,Decision Tree,0.95,0.15,0.08,82.96199214,14.94102228
,Decision Tree,0.95,0.2,0.08,80.86500655,19.92136304
,Decision Tree,0.95,0.25,0.08,83.74836173,24.9017038
,Decision Tree,0.95,0.3,0.08,86.8938401,29.88204456
,Decision Tree,0.95,0.4,0.08,86.36959371,39.97378768
,Decision Tree,0.95,0.1,0.1,83.48623853,9.96068152
,Decision Tree,0.95,0.15,0.1,82.96199214,14.94102228
,Decision Tree,0.95,0.2,0.1,80.73394495,19.92136304
,Decision Tree,0.95,0.25,0.1,84.66579292,24.9017038
,Decision Tree,0.95,0.3,0.1,85.84534731,29.88204456
,Decision Tree,0.95,0.4,0.1,85.71428571,39.97378768
,Decision Tree,0.95,0.1,0.15,83.87942333,9.96068152
,Decision Tree,0.95,0.15,0.15,82.96199214,14.94102228
,Decision Tree,0.95,0.2,0.15,80.73394495,19.92136304
,Decision Tree,0.95,0.25,0.15,84.27260813,24.9017038
,Decision Tree,0.95,0.3,0.15,86.76277851,29.88204456
,Decision Tree,0.95,0.4,0.15,87.0249017,39.97378768
,Decision Tree,0.99,0.1,0.01,82.96199214,9.96068152
,Decision Tree,0.99,0.15,0.01,81.91349934,14.94102228
,Decision Tree,0.99,0.2,0.01,80.86500655,19.92136304
,Decision Tree,0.99,0.25,0.01,85.32110092,24.9017038
,Decision Tree,0.99,0.3,0.01,86.63171691,29.88204456
,Decision Tree,0.99,0.4,0.01,85.71428571,39.97378768
,Decision Tree,0.99,0.1,0.03,83.48623853,9.96068152
,Decision Tree,0.99,0.15,0.03,82.83093054,14.94102228
,Decision Tree,0.99,0.2,0.03,80.34076016,19.92136304
,Decision Tree,0.99,0.25,0.03,84.01048493,24.9017038
,Decision Tree,0.99,0.3,0.03,86.36959371,29.88204456
,Decision Tree,0.99,0.4,0.03,86.10747051,39.97378768
,Decision Tree,0.99,0.1,0.05,83.61730013,9.96068152
,Decision Tree,0.99,0.15,0.05,81.91349934,14.94102228
,Decision Tree,0.99,0.2,0.05,80.99606815,19.92136304
,Decision Tree,0.99,0.25,0.05,85.19003932,24.9017038
,Decision Tree,0.99,0.3,0.05,86.76277851,29.88204456
,Decision Tree,0.99,0.4,0.05,85.97640891,39.97378768
,Decision Tree,0.99,0.1,0.08,83.87942333,9.96068152
,Decision Tree,0.99,0.15,0.08,82.96199214,14.94102228
,Decision Tree,0.99,0.2,0.08,80.60288336,19.92136304
,Decision Tree,0.99,0.25,0.08,84.01048493,24.9017038
,Decision Tree,0.99,0.3,0.08,86.10747051,29.88204456
,Decision Tree,0.99,0.4,0.08,86.63171691,39.97378768
,Decision Tree,0.99,0.1,0.1,83.22411533,9.96068152
,Decision Tree,0.99,0.15,0.1,82.17562254,14.94102228
,Decision Tree,0.99,0.2,0.1,80.60288336,19.92136304
,Decision Tree,0.99,0.25,0.1,84.79685452,24.9017038
,Decision Tree,0.99,0.3,0.1,86.23853211,29.88204456
,Decision Tree,0.99,0.4,0.1,85.84534731,39.97378768
,Decision Tree,0.99,0.1,0.15,83.48623853,9.96068152
,Decision Tree,0.99,0.15,0.15,82.56880734,14.94102228
