,model,threshold,split_1,split_2,accuracy,human effort
,Random Forest,0.85,0.3,0.15,97.96141245,46.08663997
,Random Forest,0.85,0.4,0.15,98.03421915,53.87695668
,Random Forest,0.9,0.1,0.01,96.72369858,28.94066254
,Random Forest,0.9,0.15,0.01,96.86931198,32.21696396
,Random Forest,0.9,0.2,0.01,97.23334547,37.49544958
,Random Forest,0.9,0.25,0.01,97.48816891,41.86385147
,Random Forest,0.9,0.3,0.01,97.9250091,46.52348016
,Random Forest,0.9,0.4,0.01,97.96141245,54.13178012
,Random Forest,0.9,0.1,0.03,97.01492537,30.36039316
,Random Forest,0.9,0.15,0.03,97.26974882,34.00072807
,Random Forest,0.9,0.2,0.03,97.48816891,39.42482708
,Random Forest,0.9,0.25,0.03,97.74299236,43.28358209
,Random Forest,0.9,0.3,0.03,97.96141245,47.46996724
,Random Forest,0.9,0.4,0.03,98.21623589,55.11467055
,Random Forest,0.9,0.1,0.05,97.26974882,31.88933382
,Random Forest,0.9,0.15,0.05,97.34255552,34.87440845
,Random Forest,0.9,0.2,0.05,97.59737896,40.58973426
,Random Forest,0.9,0.25,0.05,97.81579905,43.93884237
,Random Forest,0.9,0.3,0.05,98.21623589,48.9261012
,Random Forest,0.9,0.4,0.05,98.36184929,55.84273753
,Random Forest,0.9,0.1,0.08,97.63378231,34.43756826
,Random Forest,0.9,0.15,0.08,97.59737896,36.11212232
,Random Forest,0.9,0.2,0.08,97.7793957,41.71823808
,Random Forest,0.9,0.25,0.08,97.88860575,45.39497634
,Random Forest,0.9,0.3,0.08,98.28904259,49.65416818
,Random Forest,0.9,0.4,0.08,98.43465599,56.64361121
,Random Forest,0.9,0.1,0.1,97.70658901,34.5467783
,Random Forest,0.9,0.15,0.1,97.52457226,36.7673826
,Random Forest,0.9,0.2,0.1,97.81579905,42.55551511
,Random Forest,0.9,0.25,0.1,98.10702585,46.48707681
,Random Forest,0.9,0.3,0.1,98.28904259,50.12741172
,Random Forest,0.9,0.4,0.1,98.39825264,56.68001456
,Random Forest,0.9,0.1,0.15,97.67018566,35.93010557
,Random Forest,0.9,0.15,0.15,97.81579905,38.9151802
,Random Forest,0.9,0.2,0.15,98.0706225,43.79322898
,Random Forest,0.9,0.25,0.15,98.21623589,47.39716054
,Random Forest,0.9,0.3,0.15,98.36184929,50.89188205
,Random Forest,0.9,0.4,0.15,98.50746269,57.48088824
,Random Forest,0.95,0.1,0.01,97.70658901,36.07571897
,Random Forest,0.95,0.15,0.01,97.8522024,39.42482708
,Random Forest,0.95,0.2,0.01,98.25263924,45.54058973
,Random Forest,0.95,0.25,0.01,98.54386604,49.58136149
,Random Forest,0.95,0.3,0.01,98.47105934,52.82125956
,Random Forest,0.95,0.4,0.01,98.83509283,60.10192938
,Random Forest,0.95,0.1,0.03,98.17983254,39.24281034
,Random Forest,0.95,0.15,0.03,98.03421915,41.46341463
,Random Forest,0.95,0.2,0.03,98.36184929,47.1423371
,Random Forest,0.95,0.25,0.03,98.65307608,52.02038588
,Random Forest,0.95,0.3,0.03,98.79868948,55.1510739
,Random Forest,0.95,0.4,0.03,99.08991627,61.70367674
,Random Forest,0.95,0.1,0.05,98.28904259,40.66254095
,Random Forest,0.95,0.15,0.05,98.43465599,43.72042228
,Random Forest,0.95,0.2,0.05,98.50746269,48.74408446
,Random Forest,0.95,0.25,0.05,98.65307608,52.8576629
,Random Forest,0.95,0.3,0.05,98.79868948,55.98835093
,Random Forest,0.95,0.4,0.05,99.01710957,62.39534037
,Random Forest,0.95,0.1,0.08,98.43465599,42.26428831
,Random Forest,0.95,0.15,0.08,98.36184929,44.81252275
,Random Forest,0.95,0.2,0.08,98.58026938,49.69057153
,Random Forest,0.95,0.25,0.08,98.72588278,53.94976338
,Random Forest,0.95,0.3,0.08,98.79868948,57.37167819
,Random Forest,0.95,0.4,0.08,99.19912632,63.2326174
,Random Forest,0.95,0.1,0.1,98.54386604,43.46559884
,Random Forest,0.95,0.15,0.1,98.32544594,45.24936294
,Random Forest,0.95,0.2,0.1,98.61667273,50.30942847
,Random Forest,0.95,0.25,0.1,98.94430288,55.1510739
,Random Forest,0.95,0.3,0.1,98.94430288,57.88132508
,Random Forest,0.95,0.4,0.1,99.19912632,63.70586094
,Random Forest,0.95,0.1,0.15,98.58026938,45.17655624
,Random Forest,0.95,0.15,0.15,98.50746269,46.48707681
,Random Forest,0.95,0.2,0.15,98.68947943,51.47433564
,Random Forest,0.95,0.25,0.15,99.01710957,56.24317437
,Random Forest,0.95,0.3,0.15,98.98070622,58.97342556
,Random Forest,0.95,0.4,0.15,99.27193302,64.57954132
,Random Forest,0.99,0.1,0.01,99.23552967,54.20458682
,Random Forest,0.99,0.15,0.01,99.30833637,57.91772843
,Random Forest,0.99,0.2,0.01,99.30833637,61.52165999
,Random Forest,0.99,0.25,0.01,99.52675646,64.79796141
,Random Forest,0.99,0.3,0.01,99.45394976,67.34619585
,Random Forest,0.99,0.4,0.01,99.59956316,72.18784128
,Random Forest,0.99,0.1,0.03,99.38114307,58.06334183
,Random Forest,0.99,0.15,0.03,99.34473972,60.61157627
,Random Forest,0.99,0.2,0.03,99.41754641,64.36112122
,Random Forest,0.99,0.25,0.03,99.63596651,68.18347288
,Random Forest,0.99,0.3,0.03,99.52675646,69.60320349
,Random Forest,0.99,0.4,0.03,99.59956316,73.6075719
,Random Forest,0.99,0.1,0.05,99.49035311,59.59228249
,Random Forest,0.99,0.15,0.05,99.49035311,63.19621405
,Random Forest,0.99,0.2,0.05,99.52675646,66.50891882
,Random Forest,0.99,0.25,0.05,99.52675646,68.80232981
,Random Forest,0.99,0.3,0.05,99.59956316,71.4597743
,Random Forest,0.99,0.4,0.05,99.63596651,74.95449581
,Random Forest,0.99,0.1,0.08,99.56315981,61.84929013
,Random Forest,0.99,0.15,0.08,99.45394976,64.54313797
,Random Forest,0.99,0.2,0.08,99.63596651,68.36548963
,Random Forest,0.99,0.25,0.08,99.70877321,70.76811067
,Random Forest,0.99,0.3,0.08,99.63596651,72.51547142
,Random Forest,0.99,0.4,0.08,99.70877321,76.26501638
,Random Forest,0.99,0.1,0.1,99.52675646,62.72297051
,Random Forest,0.99,0.15,0.1,99.49035311,65.41681835
,Random Forest,0.99,0.2,0.1,99.63596651,68.83873316
,Random Forest,0.99,0.25,0.1,99.70877321,71.09574081
,Random Forest,0.99,0.3,0.1,99.63596651,73.4619585
,Random Forest,0.99,0.4,0.1,99.81798325,76.73825992
,Random Forest,0.99,0.1,0.15,99.59956316,64.90717146
,Random Forest,0.99,0.15,0.15,99.56315981,67.34619585
,Random Forest,0.99,0.2,0.15,99.63596651,70.47688387
,Random Forest,0.99,0.25,0.15,99.56315981,71.89661449
,Random Forest,0.99,0.3,0.15,99.63596651,74.40844558
,Random Forest,0.99,0.4,0.15,99.74517656,77.75755369
,SVM,0.8,0.1,0.01,94.64870768,17.10957408
,SVM,0.8,0.15,0.01,94.97633782,21.76920277
,SVM,0.8,0.2,0.01,95.30396797,26.28321806
,SVM,0.8,0.25,0.01,95.63159811,31.12486349
,SVM,0.8,0.3,0.01,96.0684383,36.14852566
,SVM,0.8,0.4,0.01,96.54168183,44.95813615
,SVM,0.8,0.1,0.03,95.15835457,18.1652712
,SVM,0.8,0.15,0.03,95.23116127,22.42446305
,SVM,0.8,0.2,0.03,95.44958136,26.6836549
,SVM,0.8,0.25,0.03,95.74080815,31.30688023
,SVM,0.8,0.3,0.03,96.25045504,36.51255916
,SVM,0.8,0.4,0.03,96.57808518,45.14015289
,SVM,0.8,0.1,0.05,95.44958136,18.92974154
,SVM,0.8,0.15,0.05,95.30396797,22.71568984
,SVM,0.8,0.2,0.05,95.55879141,27.22970513
,SVM,0.8,0.25,0.05,95.9228249,31.99854387
,SVM,0.8,0.3,0.05,96.21405169,36.6217692
,SVM,0.8,0.4,0.05,96.57808518,45.24936294
,SVM,0.8,0.1,0.08,95.55879141,19.47579177
,SVM,0.8,0.15,0.08,95.48598471,23.51656352
,SVM,0.8,0.2,0.08,95.81361485,28.24899891
,SVM,0.8,0.25,0.08,96.21405169,32.65380415
,SVM,0.8,0.3,0.08,96.32326174,36.80378595
,SVM,0.8,0.4,0.08,96.61448853,45.24936294
,SVM,0.8,0.1,0.1,95.81361485,20.64069894
,SVM,0.8,0.15,0.1,95.59519476,23.98980706
,SVM,0.8,0.2,0.1,95.9228249,28.50382235
,SVM,0.8,0.25,0.1,96.14124499,32.50819075
,SVM,0.8,0.3,0.1,96.35966509,36.87659265
,SVM,0.8,0.4,0.1,96.57808518,45.28576629
,SVM,0.8,0.1,0.15,95.9228249,20.78631234
,SVM,0.8,0.15,0.15,95.52238806,23.80779032
,SVM,0.8,0.2,0.15,95.9228249,28.5402257
,SVM,0.8,0.25,0.15,96.10484165,32.72661085
,SVM,0.8,0.3,0.15,96.35966509,36.87659265
,SVM,0.8,0.4,0.15,96.61448853,45.32216964
,SVM,0.85,0.1,0.01,95.55879141,19.80342191
,SVM,0.85,0.15,0.01,95.9228249,24.82708409
,SVM,0.85,0.2,0.01,96.35966509,29.41390608
,SVM,0.85,0.25,0.01,96.35966509,33.45467783
,SVM,0.85,0.3,0.01,96.76010193,38.07790317
,SVM,0.85,0.4,0.01,97.12413542,46.7783036
,SVM,0.85,0.1,0.03,95.9956316,21.51437932
,SVM,0.85,0.15,0.03,96.10484165,25.33673098
,SVM,0.85,0.2,0.03,96.43247179,29.81434292
,SVM,0.85,0.25,0.03,96.61448853,34.21914816
,SVM,0.85,0.3,0.03,96.79650528,38.33272661
,SVM,0.85,0.4,0.03,97.23334547,47.0695304
,SVM,0.85,0.1,0.05,96.14124499,22.6064798
,SVM,0.85,0.15,0.05,96.10484165,25.48234438
,SVM,0.85,0.2,0.05,96.50527849,30.32398981
,SVM,0.85,0.25,0.05,96.72369858,34.29195486
,SVM,0.85,0.3,0.05,96.94211867,38.8423735
,SVM,0.85,0.4,0.05,97.23334547,47.21514379
,SVM,0.85,0.1,0.08,96.25045504,23.22533673
,SVM,0.85,0.15,0.08,96.32326174,26.28321806
,SVM,0.85,0.2,0.08,96.50527849,30.36039316
,SVM,0.85,0.25,0.08,96.76010193,34.43756826
,SVM,0.85,0.3,0.08,97.01492537,39.02439024
,SVM,0.85,0.4,0.08,97.30615217,47.32435384
,SVM,0.85,0.1,0.1,96.35966509,23.48016017
,SVM,0.85,0.15,0.1,96.28685839,26.50163815
,SVM,0.85,0.2,0.1,96.61448853,30.65161995
,SVM,0.85,0.25,0.1,96.79650528,35.02002184
,SVM,0.85,0.3,0.1,96.97852202,39.17000364
,SVM,0.85,0.4,0.1,97.30615217,47.65198398
,SVM,0.85,0.1,0.15,96.46887514,24.02621041
,SVM,0.85,0.15,0.15,96.39606844,27.08409174
,SVM,0.85,0.2,0.15,96.68729523,31.05205679
,SVM,0.85,0.25,0.15,96.86931198,35.12923189
,SVM,0.85,0.3,0.15,97.01492537,39.20640699
,SVM,0.85,0.4,0.15,97.30615217,47.50637059
,SVM,0.9,0.1,0.01,97.05132872,28.79504914
,SVM,0.9,0.15,0.01,96.76010193,29.34109938
,SVM,0.9,0.2,0.01,97.19694212,33.63669458
,SVM,0.9,0.25,0.01,97.30615217,37.75027303
,SVM,0.9,0.3,0.01,97.63378231,42.15507827
,SVM,0.9,0.4,0.01,97.88860575,49.72697488
,SVM,0.9,0.1,0.03,97.26974882,27.84856207
,SVM,0.9,0.15,0.03,97.12413542,30.57881325
,SVM,0.9,0.2,0.03,97.26974882,34.21914816
,SVM,0.9,0.25,0.03,97.37895886,38.25991991
,SVM,0.9,0.3,0.03,97.70658901,42.62832181
,SVM,0.9,0.4,0.03,97.88860575,49.94539498
,SVM,0.9,0.1,0.05,97.26974882,29.55951948
,SVM,0.9,0.15,0.05,97.34255552,32.28977066
,SVM,0.9,0.2,0.05,97.30615217,34.619585
,SVM,0.9,0.25,0.05,97.41536221,38.29632326
,SVM,0.9,0.3,0.05,97.74299236,42.55551511
,SVM,0.9,0.4,0.05,97.96141245,50.12741172
,SVM,0.9,0.1,0.08,97.37895886,29.19548598
,SVM,0.9,0.15,0.08,97.23334547,31.34328358
,SVM,0.9,0.2,0.08,97.23334547,34.6923917
,SVM,0.9,0.25,0.08,97.45176556,38.73316345
,SVM,0.9,0.3,0.08,97.7793957,42.73753185
,SVM,0.9,0.4,0.08,97.9250091,49.98179833
,SVM,0.9,0.1,0.1,97.30615217,28.5402257
,SVM,0.9,0.15,0.1,97.08773207,31.08846014
,SVM,0.9,0.2,0.1,97.45176556,35.67528213
,SVM,0.9,0.25,0.1,97.56097561,39.02439024
,SVM,0.9,0.3,0.1,97.7793957,42.66472515
,SVM,0.9,0.4,0.1,97.96141245,50.41863851
,SVM,0.9,0.1,0.15,97.30615217,28.94066254
,SVM,0.9,0.15,0.15,97.41536221,32.7630142
,SVM,0.9,0.2,0.15,97.30615217,34.98361849
,SVM,0.9,0.25,0.15,97.56097561,39.17000364
,SVM,0.9,0.3,0.15,97.7793957,42.7011285
,SVM,0.9,0.4,0.15,97.96141245,50.30942847
,SVM,0.95,0.1,0.01,98.72588278,63.34182745
,SVM,0.95,0.15,0.01,98.68947943,67.12777576
,SVM,0.95,0.2,0.01,98.79868948,69.78522024
,SVM,0.95,0.25,0.01,98.83509283,74.40844558
,SVM,0.95,0.3,0.01,98.94430288,76.62904987
,SVM,0.95,0.4,0.01,99.05351292,79.28649436
,SVM,0.95,0.1,0.03,98.83509283,65.01638151
,SVM,0.95,0.15,0.03,98.72588278,69.3119767
,SVM,0.95,0.2,0.03,98.83509283,72.80669822
,SVM,0.95,0.25,0.03,98.90789953,75.3185293
,SVM,0.95,0.3,0.03,98.94430288,77.24790681
,SVM,0.95,0.4,0.03,99.05351292,80.66982162
,SVM,0.95,0.1,0.05,98.76228613,66.36330542
,SVM,0.95,0.15,0.05,98.68947943,68.36548963
,SVM,0.95,0.2,0.05,98.83509283,72.84310157
,SVM,0.95,0.25,0.05,98.90789953,75.06370586
,SVM,0.95,0.3,0.05,98.98070622,77.64834365
,SVM,0.95,0.4,0.05,99.05351292,81.94393884
,SVM,0.95,0.1,0.08,98.83509283,66.69093557
,SVM,0.95,0.15,0.08,98.72588278,68.94794321
,SVM,0.95,0.2,0.08,98.87149618,74.37204223
,SVM,0.95,0.25,0.08,99.01710957,79.14088096
,SVM,0.95,0.3,0.08,98.98070622,78.04878049
,SVM,0.95,0.4,0.08,99.05351292,82.12595559
,SVM,0.95,0.1,0.1,98.87149618,66.50891882
,SVM,0.95,0.15,0.1,98.79868948,69.71241354
,SVM,0.95,0.2,0.1,98.87149618,74.00800874
,SVM,0.95,0.25,0.1,98.94430288,78.15799054
,SVM,0.95,0.3,0.1,99.05351292,78.44921733
,SVM,0.95,0.4,0.1,99.05351292,82.08955224
,SVM,0.95,0.1,0.15,98.83509283,63.77866764
,SVM,0.95,0.15,0.15,98.83509283,69.56680015
,SVM,0.95,0.2,0.15,98.83509283,74.00800874
,SVM,0.95,0.25,0.15,99.05351292,78.59483072
,SVM,0.95,0.3,0.15,99.01710957,78.37641063
,SVM,0.95,0.4,0.15,99.08991627,82.59919913
,SVM,0.99,0.1,0.01,100,99.27193302
,SVM,0.99,0.15,0.01,100,99.30833637
,SVM,0.99,0.2,0.01,99.96359665,99.05351292
,SVM,0.99,0.25,0.01,99.96359665,99.19912632
,SVM,0.99,0.3,0.01,99.9271933,99.19912632
,SVM,0.99,0.4,0.01,99.96359665,99.38114307
,SVM,0.99,0.1,0.03,100,99.45394976
,SVM,0.99,0.15,0.03,100,99.27193302
,SVM,0.99,0.2,0.03,99.96359665,99.34473972
,SVM,0.99,0.25,0.03,100,99.41754641
,SVM,0.99,0.3,0.03,100,99.45394976
,SVM,0.99,0.4,0.03,99.9271933,99.30833637
,SVM,0.99,0.1,0.05,100,99.52675646
,SVM,0.99,0.15,0.05,100,99.63596651
,SVM,0.99,0.2,0.05,100,99.67236986
,SVM,0.99,0.25,0.05,100,99.52675646
,SVM,0.99,0.3,0.05,100,99.52675646
,SVM,0.99,0.4,0.05,100,99.52675646
,SVM,0.99,0.1,0.08,100,99.78157991
,SVM,0.99,0.15,0.08,100,99.9271933
,SVM,0.99,0.2,0.08,100,99.56315981
,SVM,0.99,0.25,0.08,100,99.74517656
,SVM,0.99,0.3,0.08,99.96359665,99.56315981
,SVM,0.99,0.4,0.08,100,99.9271933
,SVM,0.99,0.1,0.1,100,99.52675646
,SVM,0.99,0.15,0.1,100,99.89078995
,SVM,0.99,0.2,0.1,100,99.59956316
,SVM,0.99,0.25,0.1,100,99.56315981
,SVM,0.99,0.3,0.1,100,99.52675646
,SVM,0.99,0.4,0.1,100,99.45394976
,SVM,0.99,0.1,0.15,100,100
,SVM,0.99,0.15,0.15,100,99.63596651
,SVM,0.99,0.2,0.15,100,99.81798325
,SVM,0.99,0.25,0.15,100,99.78157991
,SVM,0.99,0.3,0.15,100,99.70877321
,SVM,0.99,0.4,0.15,100,99.89078995
