,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
127,SVM,0.95,0.15,0.08,98.59085290482076,98.45748683220467,99.39232814280288,40.34610630407911
128,SVM,0.95,0.2,0.08,98.76390605686032,98.64406779661017,99.46828712495252,43.55995055624228
129,SVM,0.95,0.25,0.08,99.08529048207664,99.01812688821752,99.58222559817699,49.51792336217552
130,SVM,0.95,0.3,0.08,98.93695920889988,98.97881996974282,99.39232814280288,51.79233621755253
131,SVM,0.95,0.4,0.08,99.15945611866502,99.1304347826087,99.58222559817699,58.98640296662546
132,SVM,0.95,0.1,0.1,98.86279357231149,98.75612514134941,99.50626661602735,42.175525339925834
133,SVM,0.95,0.15,0.1,98.64029666254635,98.49510910458991,99.4303076338777,39.92583436341162
134,SVM,0.95,0.2,0.1,98.64029666254635,98.60482654600301,99.31636916065325,43.60939431396786
135,SVM,0.95,0.25,0.1,99.06056860321384,99.05482041587902,99.50626661602735,50.33374536464771
136,SVM,0.95,0.3,0.1,99.06056860321384,99.01775595013223,99.54424610710217,52.01483312731768
137,SVM,0.95,0.4,0.1,99.18417799752781,99.1679273827534,99.58222559817699,59.283065512978986
138,SVM,0.95,0.1,0.15,98.93695920889988,98.83107088989442,99.54424610710217,43.4610630407911
139,SVM,0.95,0.15,0.15,98.73918417799753,98.53383458646617,99.54424610710217,42.249690976514216
140,SVM,0.95,0.2,0.15,98.71446229913474,98.64304560874481,99.39232814280288,44.59826946847961
141,SVM,0.95,0.25,0.15,99.13473423980223,99.09297052154194,99.58222559817699,51.9406674907293
142,SVM,0.95,0.3,0.15,99.06056860321384,99.01775595013223,99.54424610710217,53.49814585908529
143,SVM,0.95,0.4,0.15,99.2336217552534,99.24299772899319,99.58222559817699,60.0
144,SVM,0.99,0.1,0.01,99.6044499381953,99.73394146712276,99.65818458032662,73.30037082818295
145,SVM,0.99,0.15,0.01,99.67861557478368,99.73424449506454,99.77212305355108,73.64647713226205
146,SVM,0.99,0.2,0.01,99.72805933250928,99.81003039513678,99.77212305355108,75.89616810877627
147,SVM,0.99,0.25,0.01,99.65389369592089,99.77194982896238,99.69616407140144,77.42892459826948
148,SVM,0.99,0.3,0.01,99.67861557478368,99.77203647416414,99.73414356247626,78.0716934487021
149,SVM,0.99,0.4,0.01,99.80222496909765,99.96193376475067,99.73414356247626,81.73053152039554
150,SVM,0.99,0.1,0.03,99.67861557478368,99.77203647416414,99.73414356247626,75.52533992583436
151,SVM,0.99,0.15,0.03,99.72805933250928,99.81003039513678,99.77212305355108,76.31644004944376
152,SVM,0.99,0.2,0.03,99.65389369592089,99.77194982896238,99.69616407140144,76.26699629171817
153,SVM,0.99,0.25,0.03,99.6291718170581,99.73404255319149,99.69616407140144,77.87391841779976
154,SVM,0.99,0.3,0.03,99.72805933250928,99.81003039513678,99.77212305355108,79.11001236093944
155,SVM,0.99,0.4,0.03,99.77750309023486,99.96191926884997,99.69616407140144,82.49690976514215
156,SVM,0.99,0.1,0.05,99.65389369592089,99.809813617345,99.65818458032662,75.52533992583436
157,SVM,0.99,0.15,0.05,99.77750309023486,99.88593155893535,99.77212305355108,77.7008652657602
158,SVM,0.99,0.2,0.05,99.75278121137207,99.84796655264158,99.77212305355108,77.50309023485785
159,SVM,0.99,0.25,0.05,99.72805933250928,99.81003039513678,99.77212305355108,79.283065512979
160,SVM,0.99,0.3,0.05,99.67861557478368,99.77203647416414,99.73414356247626,79.01112484548825
161,SVM,0.99,0.4,0.05,99.85166872682323,99.961962723469,99.8101025446259,83.04079110012361
162,SVM,0.99,0.1,0.08,99.80222496909765,99.88597491448118,99.8101025446259,78.26946847960446
163,SVM,0.99,0.15,0.08,99.70333745364648,99.77212305355108,99.77212305355108,77.40420271940667
164,SVM,0.99,0.2,0.08,99.82694684796044,99.88601823708207,99.84808203570073,78.8380716934487
165,SVM,0.99,0.25,0.08,99.70333745364648,99.77212305355108,99.77212305355108,78.68974042027195
166,SVM,0.99,0.3,0.08,99.80222496909765,99.88597491448118,99.8101025446259,81.40914709517924
167,SVM,0.99,0.4,0.08,99.87639060568603,99.96197718631178,99.84808203570073,84.05438813349815
168,SVM,0.99,0.1,0.1,99.77750309023486,99.84802431610942,99.8101025446259,78.19530284301607
169,SVM,0.99,0.15,0.1,99.80222496909765,99.88597491448118,99.8101025446259,79.33250927070458
170,SVM,0.99,0.2,0.1,99.72805933250928,99.81003039513678,99.77212305355108,76.98393077873918
171,SVM,0.99,0.25,0.1,99.80222496909765,99.88597491448118,99.8101025446259,80.22249690976514
172,SVM,0.99,0.3,0.1,99.70333745364648,99.80995819080198,99.73414356247626,79.87639060568603
173,SVM,0.99,0.4,0.1,99.87639060568603,99.96197718631178,99.84808203570073,84.91965389369592
174,SVM,0.99,0.1,0.15,99.80222496909765,99.88597491448118,99.8101025446259,80.716934487021
175,SVM,0.99,0.15,0.15,99.82694684796044,99.88601823708207,99.84808203570073,79.38195302843016
176,SVM,0.99,0.2,0.15,99.85166872682323,99.9239832763208,99.84808203570073,80.46971569839307
177,SVM,0.99,0.25,0.15,99.82694684796044,99.88601823708207,99.84808203570073,82.10135970333745
178,SVM,0.99,0.3,0.15,99.80222496909765,99.88597491448118,99.8101025446259,82.2991347342398
179,SVM,0.99,0.4,0.15,99.87639060568603,99.96197718631178,99.84808203570073,84.35105067985167
