,model,threshold,split_1,split_2,accuracy,human effort
125,Logistic Regression,0.95,0.4,0.05,99.85438660356753,73.20713505642519
126,Logistic Regression,0.95,0.1,0.08,99.85438660356753,66.7273389151802
127,Logistic Regression,0.95,0.15,0.08,99.8179832544594,67.38259919912632
128,Logistic Regression,0.95,0.2,0.08,99.89078995267565,68.80232981434293
129,Logistic Regression,0.95,0.25,0.08,99.89078995267565,70.1856570804514
130,Logistic Regression,0.95,0.3,0.08,99.89078995267565,71.27775755369494
131,Logistic Regression,0.95,0.4,0.08,99.89078995267565,73.38915180196578
132,Logistic Regression,0.95,0.1,0.1,99.85438660356753,67.1277757553695
133,Logistic Regression,0.95,0.15,0.1,99.85438660356753,67.71022934109938
134,Logistic Regression,0.95,0.2,0.1,99.85438660356753,69.12995995631599
135,Logistic Regression,0.95,0.25,0.1,99.89078995267565,70.07644703312705
136,Logistic Regression,0.95,0.3,0.1,99.89078995267565,71.7874044412086
137,Logistic Regression,0.95,0.4,0.1,99.89078995267565,73.49836184929013
138,Logistic Regression,0.95,0.1,0.15,99.85438660356753,68.29268292682927
139,Logistic Regression,0.95,0.15,0.15,99.85438660356753,68.00145613396433
140,Logistic Regression,0.95,0.2,0.15,99.89078995267565,69.42118674918092
141,Logistic Regression,0.95,0.25,0.15,99.89078995267565,70.54969057153258
142,Logistic Regression,0.95,0.3,0.15,99.89078995267565,71.96942118674919
143,Logistic Regression,0.95,0.4,0.15,99.85438660356753,73.68037859483073
144,Logistic Regression,0.99,0.1,0.01,100.0,93.08336366945758
145,Logistic Regression,0.99,0.15,0.01,100.0,93.11976701856571
146,Logistic Regression,0.99,0.2,0.01,100.0,93.26538041499818
147,Logistic Regression,0.99,0.25,0.01,100.0,93.44739716053877
148,Logistic Regression,0.99,0.3,0.01,100.0,93.70222060429559
149,Logistic Regression,0.99,0.4,0.01,100.0,93.95704404805242
150,Logistic Regression,0.99,0.1,0.03,100.0,93.15617036767382
151,Logistic Regression,0.99,0.15,0.03,100.0,93.33818711321442
152,Logistic Regression,0.99,0.2,0.03,100.0,93.37459046232253
153,Logistic Regression,0.99,0.25,0.03,100.0,93.48380050964688
154,Logistic Regression,0.99,0.3,0.03,100.0,93.84783400072807
155,Logistic Regression,0.99,0.4,0.03,100.0,94.17546414270113
156,Logistic Regression,0.99,0.1,0.05,100.0,93.3017837641063
157,Logistic Regression,0.99,0.15,0.05,100.0,93.33818711321442
158,Logistic Regression,0.99,0.2,0.05,100.0,93.41099381143066
159,Logistic Regression,0.99,0.25,0.05,100.0,93.55660720786312
160,Logistic Regression,0.99,0.3,0.05,100.0,93.9206406989443
161,Logistic Regression,0.99,0.4,0.05,100.0,94.17546414270113
162,Logistic Regression,0.99,0.1,0.08,100.0,93.44739716053877
163,Logistic Regression,0.99,0.15,0.08,100.0,93.77502730251183
164,Logistic Regression,0.99,0.2,0.08,100.0,93.62941390607936
165,Logistic Regression,0.99,0.25,0.08,100.0,93.73862395340372
166,Logistic Regression,0.99,0.3,0.08,100.0,94.10265744448489
167,Logistic Regression,0.99,0.4,0.08,100.0,94.28467419002548
168,Logistic Regression,0.99,0.1,0.1,100.0,93.59301055697124
169,Logistic Regression,0.99,0.15,0.1,100.0,93.62941390607936
170,Logistic Regression,0.99,0.2,0.1,100.0,93.62941390607936
171,Logistic Regression,0.99,0.25,0.1,100.0,93.81143065161994
172,Logistic Regression,0.99,0.3,0.1,100.0,94.10265744448489
173,Logistic Regression,0.99,0.4,0.1,100.0,94.3210775391336
174,Logistic Regression,0.99,0.1,0.15,100.0,93.88423734983618
175,Logistic Regression,0.99,0.15,0.15,100.0,93.9206406989443
176,Logistic Regression,0.99,0.2,0.15,100.0,93.99344739716054
177,Logistic Regression,0.99,0.25,0.15,100.0,94.10265744448489
178,Logistic Regression,0.99,0.3,0.15,100.0,94.46669093556608
179,Logistic Regression,0.99,0.4,0.15,100.0,94.50309428467419
