,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
,Logistic Regression,0.85,0.4,0.03,96.86032138,96.61458333,98.63273832,60.815822
,Logistic Regression,0.85,0.1,0.05,96.9592089,96.72375279,98.67071781,45.41409147
,Logistic Regression,0.85,0.15,0.05,96.76143387,96.43652561,98.67071781,47.09517923
,Logistic Regression,0.85,0.2,0.05,96.78615575,96.47233569,98.67071781,50.5315204
,Logistic Regression,0.85,0.25,0.05,97.20642769,96.80534918,98.97455374,54.16563659
,Logistic Regression,0.85,0.3,0.05,96.9592089,96.5504451,98.86061527,55.79728059
,Logistic Regression,0.85,0.4,0.05,97.08281829,96.83426443,98.74667679,61.95302843
,Logistic Regression,0.85,0.1,0.08,97.00865266,96.76098287,98.7086973,45.85908529
,Logistic Regression,0.85,0.15,0.08,96.88504326,96.68528864,98.59475883,48.00988875
,Logistic Regression,0.85,0.2,0.08,96.83559951,96.57865377,98.63273832,51.07540173
,Logistic Regression,0.85,0.25,0.08,97.3053152,97.05443699,98.86061527,54.7342398
,Logistic Regression,0.85,0.3,0.08,97.3053152,96.91449814,99.01253323,57.50309023
,Logistic Regression,0.85,0.4,0.08,97.3053152,96.98436337,98.93657425,62.76885043
,Logistic Regression,0.85,0.1,0.1,96.93448702,96.75736116,98.59475883,45.51297899
,Logistic Regression,0.85,0.15,0.1,96.51421508,96.38868206,98.32890239,46.47713226
,Logistic Regression,0.85,0.2,0.1,96.68726823,96.43255295,98.55677934,50.43263288
,Logistic Regression,0.85,0.25,0.1,97.4289246,97.13007827,98.97455374,55.72311496
,Logistic Regression,0.85,0.3,0.1,97.35475896,97.05663189,98.93657425,57.65142151
,Logistic Regression,0.85,0.4,0.1,97.33003708,97.05553485,98.89859476,63.11495674
,Logistic Regression,0.85,0.1,0.15,96.90976514,96.65178571,98.67071781,45.36464771
,Logistic Regression,0.85,0.15,0.15,96.93448702,96.72253259,98.63273832,48.1829419
,Logistic Regression,0.85,0.2,0.15,96.88504326,96.68528864,98.59475883,51.49567367
,Logistic Regression,0.85,0.25,0.15,97.10754017,96.83544304,98.78465629,54.78368356
,Logistic Regression,0.85,0.3,0.15,97.45364648,97.16629381,98.97455374,58.14585909
,Logistic Regression,0.85,0.4,0.15,97.33003708,97.09063782,98.86061527,64.02966625
,Logistic Regression,0.9,0.1,0.01,97.45364648,97.4137931,98.7086973,50.67985167
,Logistic Regression,0.9,0.15,0.01,97.50309023,97.30941704,98.89859476,53.52286774
,Logistic Regression,0.9,0.2,0.01,97.60197775,97.45508982,98.89859476,56.21755253
,Logistic Regression,0.9,0.25,0.01,97.84919654,97.64221557,99.08849221,60.24721879
,Logistic Regression,0.9,0.3,0.01,97.75030902,97.46079164,99.12647171,61.58220025
,Logistic Regression,0.9,0.4,0.01,97.99752781,97.75449102,99.20243069,67.29295426
,Logistic Regression,0.9,0.1,0.03,97.67614339,97.56463095,98.89859476,53.62175525
,Logistic Regression,0.9,0.15,0.03,97.70086527,97.56554307,98.93657425,55.47589617
,Logistic Regression,0.9,0.2,0.03,97.72558714,97.56645451,98.97455374,57.4289246
,Logistic Regression,0.9,0.25,0.03,97.87391842,97.64309764,99.12647171,60.9394314
,Logistic Regression,0.9,0.3,0.03,97.94808405,97.75280899,99.12647171,63.28800989
,Logistic Regression,0.9,0.4,0.03,98.14585909,97.93853073,99.24041018,68.47960445
,Logistic Regression,0.9,0.1,0.05,97.79975278,97.74774775,98.89859476,54.78368356
,Logistic Regression,0.9,0.15,0.05,97.84919654,97.71364318,99.01253323,56.90976514
,Logistic Regression,0.9,0.2,0.05,97.67614339,97.49345305,98.97455374,57.79975278
,Logistic Regression,0.9,0.25,0.05,97.97280593,97.82527184,99.08849221,61.95302843
,Logistic Regression,0.9,0.3,0.05,98.04697157,97.79191617,99.24041018,64.35105068
,Logistic Regression,0.9,0.4,0.05,98.2447466,98.04951238,99.27838967,69.39431397
,Logistic Regression,0.9,0.1,0.08,97.84919654,97.78528529,98.93657425,55.2039555
,Logistic Regression,0.9,0.15,0.08,97.75030902,97.60299625,98.97455374,56.04449938
,Logistic Regression,0.9,0.2,0.08,97.75030902,97.60299625,98.97455374,58.5908529
,Logistic Regression,0.9,0.25,0.08,98.17058096,97.97525309,99.24041018,63.48578492
,Logistic Regression,0.9,0.3,0.08,98.02224969,97.79108948,99.20243069,63.88133498
,Logistic Regression,0.9,0.4,0.08,98.31891224,98.12382739,99.31636916,71.47095179
,Logistic Regression,0.9,0.1,0.1,97.7750309,97.74690199,98.86061527,54.23980222
,Logistic Regression,0.9,0.15,0.1,97.87391842,97.75028121,99.01253323,57.3053152
,Logistic Regression,0.9,0.2,0.1,97.92336218,97.75196703,99.08849221,59.92583436
,Logistic Regression,0.9,0.25,0.1,98.09641533,97.93698425,99.1644512,63.26328801
,Logistic Regression,0.9,0.3,0.1,98.12113721,97.90183589,99.24041018,65.04326329
,Logistic Regression,0.9,0.4,0.1,98.29419036,98.12312312,99.27838967,70.43263288
,Logistic Regression,0.9,0.1,0.15,97.94808405,97.89631856,98.97455374,56.04449938
,Logistic Regression,0.9,0.15,0.15,97.87391842,97.75028121,99.01253323,57.20642769
,Logistic Regression,0.9,0.2,0.15,97.99752781,97.8978979,99.05051272,60.56860321
,Logistic Regression,0.9,0.25,0.15,98.09641533,97.90104948,99.20243069,62.66996292
,Logistic Regression,0.9,0.3,0.15,98.2447466,98.04951238,99.27838967,66.20519159
,Logistic Regression,0.9,0.4,0.15,98.31891224,98.15996996,99.27838967,70.60568603
,Logistic Regression,0.95,0.1,0.01,98.61557478,98.6409966,99.24041018,65.88380717
,Logistic Regression,0.95,0.15,0.01,98.68974042,98.67924528,99.31636916,67.51545117
,Logistic Regression,0.95,0.2,0.01,98.66501854,98.75236295,99.20243069,68.10877627
,Logistic Regression,0.95,0.25,0.01,98.66501854,98.49567507,99.46828712,70.13597033
,Logistic Regression,0.95,0.3,0.01,98.91223733,98.75706215,99.5822256,73.30037083
,Logistic Regression,0.95,0.4,0.01,98.93695921,98.86792453,99.50626662,76.90976514
,Logistic Regression,0.95,0.1,0.03,98.68974042,98.78971256,99.20243069,65.63658838
,Logistic Regression,0.95,0.15,0.03,98.93695921,98.97881997,99.39232814,70.23485785
,Logistic Regression,0.95,0.2,0.03,98.76390606,98.86492622,99.24041018,70.67985167
,Logistic Regression,0.95,0.25,0.03,98.78862794,98.64457831,99.50626662,72.9789864
,Logistic Regression,0.95,0.3,0.03,99.11001236,99.05553457,99.5822256,75.25339926
,Logistic Regression,0.95,0.4,0.03,98.98640297,98.90566038,99.54424611,77.75030902
,Logistic Regression,0.95,0.1,0.05,98.78862794,98.90234671,99.24041018,68.08405439
,Logistic Regression,0.95,0.15,0.05,98.7144623,98.67974349,99.35434865,66.74907293
,Logistic Regression,0.95,0.2,0.05,98.76390606,98.79108425,99.31636916,70.50679852
,Logistic Regression,0.95,0.25,0.05,99.11001236,99.01849755,99.62020509,74.2645241
,Logistic Regression,0.95,0.3,0.05,99.15945612,99.09331318,99.62020509,75.99505562
,Logistic Regression,0.95,0.4,0.05,99.03584672,99.01738473,99.50626662,78.73918418
,Logistic Regression,0.95,0.1,0.08,98.93695921,99.0530303,99.31636916,69.09765142
,Logistic Regression,0.95,0.15,0.08,98.96168109,99.01626939,99.39232814,71.19901112
,Logistic Regression,0.95,0.2,0.08,98.68974042,98.71601208,99.27838967,69.98763906
,Logistic Regression,0.95,0.25,0.08,99.28306551,99.24357035,99.65818458,76.1433869
,Logistic Regression,0.95,0.3,0.08,99.15945612,99.05624764,99.65818458,76.09394314
,Logistic Regression,0.95,0.4,0.08,99.08529048,99.05517763,99.54424611,78.83807169
,Logistic Regression,0.95,0.1,0.1,98.91223733,99.01552442,99.31636916,68.80098888
